customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,registration_year,registration_month,order_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,order_year,order_month,weekday,rating,sentiment,feedback_category
76917159,Hiral Arya,mason40@example.net,919423640425,"53/93, Saran Road, Sambhal 129176",Ludhiana,591173,2024-06-23,Premium,11,1777.83,2024,June,5678676134.0,2024-09-21 15:30:00,2024-09-21 15:50:00,2024-09-21 15:46:00,On Time,1292.08,Card,90181.0,8198.0,2024.0,September,Saturday,4.0,Neutral,Delivery
76917159,Hiral Arya,mason40@example.net,919423640425,"53/93, Saran Road, Sambhal 129176",Ludhiana,591173,2024-06-23,Premium,11,1777.83,2024,June,6380542008.0,2023-06-08 17:37:20,2023-06-08 17:49:20,2023-06-08 17:48:20,On Time,3087.38,Upi,77591.0,9709.0,2023.0,June,Thursday,5.0,Positive,App Experience
76917159,Hiral Arya,mason40@example.net,919423640425,"53/93, Saran Road, Sambhal 129176",Ludhiana,591173,2024-06-23,Premium,11,1777.83,2024,June,3317293496.0,2024-02-13 08:53:08,2024-02-13 09:03:08,2024-02-13 09:00:08,On Time,1740.09,Card,42288.0,3035.0,2024.0,February,Tuesday,1.0,Negative,Delivery
76917159,Hiral Arya,mason40@example.net,919423640425,"53/93, Saran Road, Sambhal 129176",Ludhiana,591173,2024-06-23,Premium,11,1777.83,2024,June,8003807551.0,2024-08-25 11:46:42,2024-08-25 12:00:42,2024-08-25 12:01:42,On Time,4583.02,Cash,76918.0,1511.0,2024.0,August,Sunday,3.0,Negative,Product Quality
76917159,Hiral Arya,mason40@example.net,919423640425,"53/93, Saran Road, Sambhal 129176",Ludhiana,591173,2024-06-23,Premium,11,1777.83,2024,June,1440606577.0,2024-04-30 12:42:45,2024-04-30 13:01:45,2024-04-30 13:06:45,On Time,2092.55,Wallet,10954.0,9846.0,2024.0,April,Tuesday,2.0,Negative,Delivery
72366758,Vedant Sengupta,xbarad@example.net,915548301513,"51/364, Dewan Path
Mumbai-975747",Ichalkaranji,228827,2023-11-19,Inactive,9,513.7,2023,November,7579506101.0,2023-04-06 01:16:48,2023-04-06 01:28:48,2023-04-06 01:25:48,On Time,978.84,Upi,80056.0,5076.0,2023.0,April,Thursday,5.0,Positive,Product Quality
72366758,Vedant Sengupta,xbarad@example.net,915548301513,"51/364, Dewan Path
Mumbai-975747",Ichalkaranji,228827,2023-11-19,Inactive,9,513.7,2023,November,4252164097.0,2023-09-28 06:58:17,2023-09-28 07:16:17,2023-09-28 07:24:17,Slightly Delayed,163.55,Card,11104.0,4201.0,2023.0,September,Thursday,5.0,Positive,App Experience
72366758,Vedant Sengupta,xbarad@example.net,915548301513,"51/364, Dewan Path
Mumbai-975747",Ichalkaranji,228827,2023-11-19,Inactive,9,513.7,2023,November,8972569491.0,2023-11-26 12:35:15,2023-11-26 12:53:15,2023-11-26 13:23:15,Significantly Delayed,1678.35,Cash,43612.0,2493.0,2023.0,November,Sunday,5.0,Positive,Product Quality
72366758,Vedant Sengupta,xbarad@example.net,915548301513,"51/364, Dewan Path
Mumbai-975747",Ichalkaranji,228827,2023-11-19,Inactive,9,513.7,2023,November,5817989751.0,2023-11-22 11:36:54,2023-11-22 11:48:54,2023-11-22 11:49:54,On Time,1730.17,Wallet,53533.0,2507.0,2023.0,November,Wednesday,5.0,Positive,App Experience
66140659,Omya Iyengar,ishanimaharaj@example.net,916881997869,"H.No. 51, Lanka Street
Bettiah 293595",Ongole,15696,2023-12-09,Premium,8,509.85,2023,December,3722869004.0,2023-07-20 05:40:36,2023-07-20 05:53:36,2023-07-20 05:55:36,On Time,3268.53,Upi,80036.0,406.0,2023.0,July,Thursday,4.0,Neutral,Product Quality
87457446,Yashodhara Sarraf,prabhudaksha@example.com,916371662776,"H.No. 80
Seshadri Chowk
Chittoor 085684",Katihar,525466,2024-07-02,Premium,7,1301.39,2024,July,174306009.0,2024-08-09 00:24:44,2024-08-09 00:35:44,2024-08-09 01:02:44,Significantly Delayed,2424.07,Upi,35598.0,626.0,2024.0,August,Friday,4.0,Positive,Delivery
10830043,Gabriel Iyer,bbala@example.com,917749185958,"H.No. 369, Buch Circle, Jammu-963201",Hospet,548469,2023-10-15,New,9,899.6,2023,October,5682816404.0,2023-07-10 14:59:43,2023-07-10 15:11:43,2023-07-10 15:15:43,On Time,2244.39,Upi,14009.0,598.0,2023.0,July,Monday,4.0,Positive,App Experience
97150234,Ishaan Brahmbhatt,madhavi33@example.com,917565232774,"997, Lala Path
Anantapuram-222697",Bihar Sharif,945899,2023-11-22,New,13,1527.55,2023,November,2319921666.0,2024-05-01 11:42:02,2024-05-01 11:57:02,2024-05-01 11:54:02,On Time,3204.57,Card,4851.0,9752.0,2024.0,May,Wednesday,1.0,Negative,Product Quality
97150234,Ishaan Brahmbhatt,madhavi33@example.com,917565232774,"997, Lala Path
Anantapuram-222697",Bihar Sharif,945899,2023-11-22,New,13,1527.55,2023,November,2878307830.0,2024-05-01 15:04:50,2024-05-01 15:22:50,2024-05-01 15:37:50,Slightly Delayed,2165.98,Upi,56966.0,8518.0,2024.0,May,Wednesday,1.0,Negative,App Experience
72489544,Sanaya Joshi,gsampath@example.net,917642751322,"H.No. 551, Bava Chowk
Madurai-398541",Siwan,332066,2024-09-19,Inactive,17,1600.17,2024,September,1997833025.0,2023-07-28 23:24:23,2023-07-28 23:39:23,2023-07-28 23:37:23,On Time,1074.29,Upi,77103.0,3240.0,2023.0,July,Friday,1.0,Negative,App Experience
72489544,Sanaya Joshi,gsampath@example.net,917642751322,"H.No. 551, Bava Chowk
Madurai-398541",Siwan,332066,2024-09-19,Inactive,17,1600.17,2024,September,1348544692.0,2024-04-15 17:01:06,2024-04-15 17:14:06,2024-04-15 17:20:06,Slightly Delayed,2488.09,Cash,36408.0,3713.0,2024.0,April,Monday,5.0,Positive,App Experience
72489544,Sanaya Joshi,gsampath@example.net,917642751322,"H.No. 551, Bava Chowk
Madurai-398541",Siwan,332066,2024-09-19,Inactive,17,1600.17,2024,September,4015289878.0,2024-03-22 06:56:23,2024-03-22 07:09:23,2024-03-22 07:19:23,Slightly Delayed,3698.77,Wallet,53358.0,6661.0,2024.0,March,Friday,4.0,Neutral,Product Quality
81352781,Brinda Bassi,jminhas@example.net,912401887733,"03/95, Virk Road
Satna 527580",Dehradun,455587,2024-02-27,Regular,4,564.55,2024,February,4461463308.0,2023-06-16 08:01:25,2023-06-16 08:11:25,2023-06-16 08:11:25,On Time,2638.38,Card,43141.0,6645.0,2023.0,June,Friday,3.0,Neutral,App Experience
88130777,Darsh Gupta,xdash@example.org,918488103744,"508
Brar Path, Machilipatnam 589416",North Dumdum,424291,2023-10-17,New,16,301.23,2023,October,7513562596.0,2024-07-05 09:03:19,2024-07-05 09:23:19,2024-07-05 09:22:19,On Time,909.62,Cash,10923.0,4978.0,2024.0,July,Friday,4.0,Positive,App Experience
65294340,Jasmit Kota,arjunbandi@example.com,918690426482,"53/982, Pandya Marg
Anantapur-635508",Jamalpur,835263,2024-04-16,New,17,356.29,2024,April,5222812863.0,2024-04-11 02:15:28,2024-04-11 02:34:28,2024-04-11 02:33:28,On Time,1608.38,Upi,17086.0,9659.0,2024.0,April,Thursday,4.0,Neutral,Product Quality
65294340,Jasmit Kota,arjunbandi@example.com,918690426482,"53/982, Pandya Marg
Anantapur-635508",Jamalpur,835263,2024-04-16,New,17,356.29,2024,April,4924862857.0,2023-08-08 17:00:42,2023-08-08 17:14:42,2023-08-08 17:29:42,Slightly Delayed,4418.8,Card,41365.0,4543.0,2023.0,August,Tuesday,1.0,Negative,Delivery
65294340,Jasmit Kota,arjunbandi@example.com,918690426482,"53/982, Pandya Marg
Anantapur-635508",Jamalpur,835263,2024-04-16,New,17,356.29,2024,April,120178110.0,2024-01-21 01:20:21,2024-01-21 01:37:21,2024-01-21 01:47:21,Slightly Delayed,1508.3,Wallet,73380.0,6099.0,2024.0,January,Sunday,3.0,Negative,Product Quality
40387944,Chavvi Gill,qabil65@example.net,913771369246,"584, Mohanty Marg, Mirzapur-256533",Parbhani,373298,2024-03-15,Regular,10,569.91,2024,March,2875550803.0,2024-02-28 14:00:15,2024-02-28 14:12:15,2024-02-28 14:11:15,On Time,1776.32,Upi,82986.0,5708.0,2024.0,February,Wednesday,1.0,Negative,App Experience
40387944,Chavvi Gill,qabil65@example.net,913771369246,"584, Mohanty Marg, Mirzapur-256533",Parbhani,373298,2024-03-15,Regular,10,569.91,2024,March,5708700204.0,2023-05-05 17:48:38,2023-05-05 18:08:38,2023-05-05 18:07:38,On Time,864.94,Upi,4397.0,276.0,2023.0,May,Friday,4.0,Neutral,Customer Service
91868185,Raghav Sathe,ekaniparmer@example.org,919502350382,"00/26, Chandra Chowk, Uluberia 117916",Srinagar,517675,2023-10-15,New,1,1657.84,2023,October,6065607924.0,2024-05-08 08:15:44,2024-05-08 08:33:44,2024-05-08 08:32:44,On Time,965.88,Upi,13007.0,6894.0,2024.0,May,Wednesday,4.0,Positive,Product Quality
91868185,Raghav Sathe,ekaniparmer@example.org,919502350382,"00/26, Chandra Chowk, Uluberia 117916",Srinagar,517675,2023-10-15,New,1,1657.84,2023,October,3695589383.0,2024-01-13 01:15:18,2024-01-13 01:33:18,2024-01-13 01:28:18,On Time,1372.1,Upi,6351.0,3457.0,2024.0,January,Saturday,3.0,Neutral,Customer Service
31846190,Charan Choudhary,tristantank@example.org,913765675938,"23/56, Kadakia Marg
Patna-321511",Kolkata,264654,2024-09-08,New,4,1176.18,2024,September,4217659083.0,2024-01-18 19:28:33,2024-01-18 19:48:33,2024-01-18 20:01:33,Slightly Delayed,3390.39,Wallet,94726.0,8940.0,2024.0,January,Thursday,2.0,Negative,Customer Service
31846190,Charan Choudhary,tristantank@example.org,913765675938,"23/56, Kadakia Marg
Patna-321511",Kolkata,264654,2024-09-08,New,4,1176.18,2024,September,6303548068.0,2024-06-30 00:12:33,2024-06-30 00:29:33,2024-06-30 00:40:33,Slightly Delayed,939.55,Card,40567.0,8411.0,2024.0,June,Sunday,3.0,Negative,Product Quality
15529446,Pallavi Goda,samarthpandey@example.com,911060144223,"H.No. 264
Master Chowk, Patna-122382",Haridwar,665417,2023-10-10,Premium,9,854.35,2023,October,4360255357.0,2023-05-14 07:57:31,2023-05-14 08:13:31,2023-05-14 08:21:31,Slightly Delayed,97.04,Cash,68222.0,6668.0,2023.0,May,Sunday,2.0,Negative,App Experience
15529446,Pallavi Goda,samarthpandey@example.com,911060144223,"H.No. 264
Master Chowk, Patna-122382",Haridwar,665417,2023-10-10,Premium,9,854.35,2023,October,7081192087.0,2023-07-29 09:53:46,2023-07-29 10:12:46,2023-07-29 10:20:46,Slightly Delayed,261.03,Card,78479.0,8032.0,2023.0,July,Saturday,4.0,Positive,App Experience
20956158,Kashish Misra,issacjalsa@example.net,918164398862,"55/77
Nadkarni Zila
Machilipatnam 232117",Kavali,767570,2024-03-10,Premium,7,312.69,2024,March,5770410311.0,2023-12-31 10:23:35,2023-12-31 10:33:35,2023-12-31 10:31:35,On Time,4814.59,Cash,96121.0,8259.0,2023.0,December,Sunday,5.0,Positive,Delivery
20956158,Kashish Misra,issacjalsa@example.net,918164398862,"55/77
Nadkarni Zila
Machilipatnam 232117",Kavali,767570,2024-03-10,Premium,7,312.69,2024,March,2006434350.0,2023-06-24 15:43:32,2023-06-24 15:53:32,2023-06-24 15:58:32,On Time,988.35,Wallet,5355.0,6914.0,2023.0,June,Saturday,1.0,Negative,Customer Service
20956158,Kashish Misra,issacjalsa@example.net,918164398862,"55/77
Nadkarni Zila
Machilipatnam 232117",Kavali,767570,2024-03-10,Premium,7,312.69,2024,March,3610035622.0,2024-04-04 03:34:32,2024-04-04 03:46:32,2024-04-04 03:44:32,On Time,622.81,Card,94062.0,3119.0,2024.0,April,Thursday,1.0,Negative,App Experience
20956158,Kashish Misra,issacjalsa@example.net,918164398862,"55/77
Nadkarni Zila
Machilipatnam 232117",Kavali,767570,2024-03-10,Premium,7,312.69,2024,March,1396605672.0,2024-01-07 01:58:28,2024-01-07 02:09:28,2024-01-07 02:06:28,On Time,1723.88,Card,87368.0,4916.0,2024.0,January,Sunday,4.0,Positive,Customer Service
20956158,Kashish Misra,issacjalsa@example.net,918164398862,"55/77
Nadkarni Zila
Machilipatnam 232117",Kavali,767570,2024-03-10,Premium,7,312.69,2024,March,1136528533.0,2023-08-22 22:30:18,2023-08-22 22:46:18,2023-08-22 22:58:18,Slightly Delayed,545.49,Card,99968.0,9719.0,2023.0,August,Tuesday,5.0,Positive,Customer Service
20956158,Kashish Misra,issacjalsa@example.net,918164398862,"55/77
Nadkarni Zila
Machilipatnam 232117",Kavali,767570,2024-03-10,Premium,7,312.69,2024,March,3164727163.0,2023-05-09 08:30:24,2023-05-09 08:48:24,2023-05-09 08:54:24,Slightly Delayed,1185.06,Cash,99751.0,8379.0,2023.0,May,Tuesday,1.0,Negative,Delivery
68159723,Yashvi Pathak,wallaarunima@example.org,916156322453,"866, Zachariah Zila
Madurai 896328",Orai,197279,2024-05-21,New,6,1214.62,2024,May,6729422433.0,2023-07-19 13:45:45,2023-07-19 13:55:45,2023-07-19 14:01:45,Slightly Delayed,3405.78,Upi,99898.0,2847.0,2023.0,July,Wednesday,3.0,Neutral,Product Quality
68159723,Yashvi Pathak,wallaarunima@example.org,916156322453,"866, Zachariah Zila
Madurai 896328",Orai,197279,2024-05-21,New,6,1214.62,2024,May,3917427529.0,2024-10-12 11:58:44,2024-10-12 12:18:44,2024-10-12 12:33:44,Slightly Delayed,3772.26,Cash,26537.0,5628.0,2024.0,October,Saturday,3.0,Neutral,Customer Service
68159723,Yashvi Pathak,wallaarunima@example.org,916156322453,"866, Zachariah Zila
Madurai 896328",Orai,197279,2024-05-21,New,6,1214.62,2024,May,5391068200.0,2023-11-20 04:03:06,2023-11-20 04:13:06,2023-11-20 04:08:06,On Time,3265.32,Wallet,79700.0,3782.0,2023.0,November,Monday,1.0,Negative,Customer Service
68159723,Yashvi Pathak,wallaarunima@example.org,916156322453,"866, Zachariah Zila
Madurai 896328",Orai,197279,2024-05-21,New,6,1214.62,2024,May,1380326453.0,2023-08-29 20:51:35,2023-08-29 21:11:35,2023-08-29 21:14:35,On Time,4991.05,Cash,81223.0,5301.0,2023.0,August,Tuesday,5.0,Positive,Delivery
48554440,Rohan Ganesan,bhavika36@example.net,919450531493,"27/72
Raj Chowk, Bhiwani-471346",Malegaon,231443,2024-03-28,Regular,17,1354.99,2024,March,2982638677.0,2024-01-13 17:26:15,2024-01-13 17:36:15,2024-01-13 17:34:15,On Time,3688.89,Wallet,30985.0,741.0,2024.0,January,Saturday,3.0,Negative,App Experience
48554440,Rohan Ganesan,bhavika36@example.net,919450531493,"27/72
Raj Chowk, Bhiwani-471346",Malegaon,231443,2024-03-28,Regular,17,1354.99,2024,March,6660596550.0,2024-06-21 02:56:30,2024-06-21 03:15:30,2024-06-21 03:45:30,Significantly Delayed,1954.48,Wallet,22021.0,4121.0,2024.0,June,Friday,2.0,Negative,Delivery
48554440,Rohan Ganesan,bhavika36@example.net,919450531493,"27/72
Raj Chowk, Bhiwani-471346",Malegaon,231443,2024-03-28,Regular,17,1354.99,2024,March,9080324081.0,2023-05-27 09:14:16,2023-05-27 09:34:16,2023-05-27 09:33:16,On Time,2315.52,Card,88838.0,1583.0,2023.0,May,Saturday,3.0,Neutral,Delivery
966247,Jeevika Deo,sbalasubramanian@example.net,914778660685,"894, Chanda Road
Kamarhati 134874",Junagadh,410259,2023-11-16,Inactive,13,1110.76,2023,November,3239613823.0,2024-04-18 16:18:41,2024-04-18 16:36:41,2024-04-18 16:37:41,On Time,3110.34,Cash,91047.0,8007.0,2024.0,April,Thursday,2.0,Negative,Customer Service
40015980,Dipta Deshmukh,dugarpooja@example.org,919603818038,"96/245, Karnik Street
Bijapur-598528",Katni,118043,2023-06-28,New,18,1031.91,2023,June,,,,,,,,,,,,,,,
63262519,Benjamin Balakrishnan,nkaran@example.com,912022513666,"H.No. 08
Kalla Road
Udupi 906901",Karaikudi,681242,2024-02-21,Regular,10,607.45,2024,February,187728451.0,2023-11-27 21:06:51,2023-11-27 21:16:51,2023-11-27 21:15:51,On Time,4088.13,Wallet,36559.0,497.0,2023.0,November,Monday,3.0,Negative,App Experience
63262519,Benjamin Balakrishnan,nkaran@example.com,912022513666,"H.No. 08
Kalla Road
Udupi 906901",Karaikudi,681242,2024-02-21,Regular,10,607.45,2024,February,9670158103.0,2024-03-11 12:51:36,2024-03-11 13:08:36,2024-03-11 13:10:36,On Time,2159.25,Upi,18477.0,2714.0,2024.0,March,Monday,3.0,Neutral,App Experience
63262519,Benjamin Balakrishnan,nkaran@example.com,912022513666,"H.No. 08
Kalla Road
Udupi 906901",Karaikudi,681242,2024-02-21,Regular,10,607.45,2024,February,4492000627.0,2023-05-30 10:49:32,2023-05-30 11:03:32,2023-05-30 10:59:32,On Time,962.81,Upi,51632.0,798.0,2023.0,May,Tuesday,2.0,Negative,Delivery
63262519,Benjamin Balakrishnan,nkaran@example.com,912022513666,"H.No. 08
Kalla Road
Udupi 906901",Karaikudi,681242,2024-02-21,Regular,10,607.45,2024,February,2624508626.0,2024-02-28 00:12:59,2024-02-28 00:27:59,2024-02-28 00:24:59,On Time,326.56,Wallet,32652.0,9228.0,2024.0,February,Wednesday,3.0,Neutral,Product Quality
81763298,Laban Kumar,xhanda@example.com,917218237156,"71
Chadha Marg, Tezpur 405760",Ichalkaranji,469063,2023-07-29,Premium,1,1747.14,2023,July,964698323.0,2024-09-30 23:16:20,2024-09-30 23:34:20,2024-09-30 23:39:20,On Time,2352.88,Wallet,88842.0,1089.0,2024.0,September,Monday,2.0,Negative,App Experience
81763298,Laban Kumar,xhanda@example.com,917218237156,"71
Chadha Marg, Tezpur 405760",Ichalkaranji,469063,2023-07-29,Premium,1,1747.14,2023,July,3371892236.0,2024-05-06 17:18:58,2024-05-06 17:38:58,2024-05-06 17:37:58,On Time,2101.11,Wallet,31710.0,2699.0,2024.0,May,Monday,4.0,Positive,Delivery
49985597,Neel Rastogi,rachana02@example.net,910963742438,"27/024, Kumer Circle, Kurnool-562150",Kishanganj,147502,2024-08-06,Regular,3,775.73,2024,August,9072111617.0,2024-09-15 22:20:56,2024-09-15 22:30:56,2024-09-15 22:27:56,On Time,2799.39,Upi,7933.0,8322.0,2024.0,September,Sunday,2.0,Negative,App Experience
49985597,Neel Rastogi,rachana02@example.net,910963742438,"27/024, Kumer Circle, Kurnool-562150",Kishanganj,147502,2024-08-06,Regular,3,775.73,2024,August,9612669334.0,2023-06-24 17:15:03,2023-06-24 17:25:03,2023-06-24 17:29:03,On Time,4789.72,Upi,77039.0,9758.0,2023.0,June,Saturday,4.0,Positive,App Experience
21282544,Warda Basak,lchoudhary@example.net,919755371641,"413
Kakar Road
Ujjain 345914",Jaunpur,808063,2024-08-28,Regular,16,657.98,2024,August,9710865146.0,2023-05-11 05:34:09,2023-05-11 05:49:09,2023-05-11 05:54:09,On Time,4682.76,Upi,9882.0,9944.0,2023.0,May,Thursday,3.0,Neutral,Customer Service
21282544,Warda Basak,lchoudhary@example.net,919755371641,"413
Kakar Road
Ujjain 345914",Jaunpur,808063,2024-08-28,Regular,16,657.98,2024,August,8697396531.0,2023-10-23 18:35:21,2023-10-23 18:54:21,2023-10-23 18:52:21,On Time,1573.66,Wallet,59371.0,6234.0,2023.0,October,Monday,4.0,Positive,App Experience
21282544,Warda Basak,lchoudhary@example.net,919755371641,"413
Kakar Road
Ujjain 345914",Jaunpur,808063,2024-08-28,Regular,16,657.98,2024,August,4105022903.0,2023-08-20 19:07:25,2023-08-20 19:19:25,2023-08-20 19:20:25,On Time,1134.0,Card,9294.0,5645.0,2023.0,August,Sunday,4.0,Positive,Customer Service
78868716,Sai Chhabra,mahika95@example.net,912345303128,"H.No. 581
Prabhakar Road, Morena 912519",Madhyamgram,179333,2023-12-10,Inactive,5,1774.41,2023,December,,,,,,,,,,,,,,,
30733165,Gaurang Grewal,gramesh@example.org,916506983114,"94/94, Hayer Ganj, Dhanbad-672298",Ujjain,119364,2024-05-10,Inactive,10,1609.11,2024,May,,,,,,,,,,,,,,,
78678612,Kritika Padmanabhan,divyaluthra@example.com,919528247423,"H.No. 71
Shroff Nagar, Bellary-820754",Mehsana,505469,2024-06-20,Premium,1,795.06,2024,June,4068367936.0,2024-09-21 01:54:08,2024-09-21 02:09:08,2024-09-21 02:08:08,On Time,4432.19,Wallet,95706.0,990.0,2024.0,September,Saturday,3.0,Negative,App Experience
78678612,Kritika Padmanabhan,divyaluthra@example.com,919528247423,"H.No. 71
Shroff Nagar, Bellary-820754",Mehsana,505469,2024-06-20,Premium,1,795.06,2024,June,7894708851.0,2024-04-12 01:37:57,2024-04-12 01:49:57,2024-04-12 01:47:57,On Time,481.63,Wallet,97823.0,5005.0,2024.0,April,Friday,3.0,Neutral,Product Quality
78678612,Kritika Padmanabhan,divyaluthra@example.com,919528247423,"H.No. 71
Shroff Nagar, Bellary-820754",Mehsana,505469,2024-06-20,Premium,1,795.06,2024,June,5519983123.0,2024-04-11 14:16:22,2024-04-11 14:28:22,2024-04-11 14:26:22,On Time,1645.97,Wallet,16320.0,1336.0,2024.0,April,Thursday,1.0,Negative,Product Quality
48511124,Girish Shankar,aggarwalhenry@example.org,912703776064,"H.No. 39, Sekhon Street, Sagar 312966",Korba,315557,2023-05-15,Inactive,10,1076.14,2023,May,7971819985.0,2024-04-15 02:48:52,2024-04-15 02:58:52,2024-04-15 02:53:52,On Time,4188.82,Wallet,65541.0,8122.0,2024.0,April,Monday,5.0,Positive,Customer Service
48511124,Girish Shankar,aggarwalhenry@example.org,912703776064,"H.No. 39, Sekhon Street, Sagar 312966",Korba,315557,2023-05-15,Inactive,10,1076.14,2023,May,2465711187.0,2023-03-30 10:56:02,2023-03-30 11:08:02,2023-03-30 11:03:02,On Time,2295.91,Wallet,94564.0,7144.0,2023.0,March,Thursday,4.0,Neutral,Product Quality
26412689,Yadavi Rastogi,hemanimander@example.net,915932940928,"H.No. 486, Chaudhary Road
Gangtok-942061",Bahraich,693005,2024-06-13,Regular,1,1700.46,2024,June,1312767771.0,2024-09-17 05:59:27,2024-09-17 06:17:27,2024-09-17 06:22:27,On Time,2147.13,Wallet,97744.0,5147.0,2024.0,September,Tuesday,3.0,Negative,Delivery
26303194,Janaki Parsa,bhargavanachiket@example.org,911394026169,"49
Varghese Road, Raichur-972279",Pali,544786,2023-04-29,Premium,18,1045.94,2023,April,5521682945.0,2024-07-24 07:21:55,2024-07-24 07:41:55,2024-07-24 07:49:55,Slightly Delayed,2548.33,Cash,20204.0,9172.0,2024.0,July,Wednesday,4.0,Positive,Product Quality
26303194,Janaki Parsa,bhargavanachiket@example.org,911394026169,"49
Varghese Road, Raichur-972279",Pali,544786,2023-04-29,Premium,18,1045.94,2023,April,9258876870.0,2024-03-14 16:02:39,2024-03-14 16:16:39,2024-03-14 16:13:39,On Time,1155.09,Wallet,20123.0,3914.0,2024.0,March,Thursday,3.0,Negative,Delivery
26303194,Janaki Parsa,bhargavanachiket@example.org,911394026169,"49
Varghese Road, Raichur-972279",Pali,544786,2023-04-29,Premium,18,1045.94,2023,April,1633238374.0,2023-08-12 10:41:14,2023-08-12 10:52:14,2023-08-12 10:56:14,On Time,539.92,Upi,37968.0,5955.0,2023.0,August,Saturday,3.0,Negative,Customer Service
26303194,Janaki Parsa,bhargavanachiket@example.org,911394026169,"49
Varghese Road, Raichur-972279",Pali,544786,2023-04-29,Premium,18,1045.94,2023,April,6727230123.0,2024-10-19 12:16:02,2024-10-19 12:35:02,2024-10-19 12:51:02,Significantly Delayed,1806.96,Cash,77576.0,3775.0,2024.0,October,Saturday,2.0,Negative,App Experience
93735495,Urvi Prasad,sanyathaman@example.org,914690237071,"H.No. 537, Solanki Nagar, Adoni-229163",Jehanabad,984732,2023-05-23,Regular,7,871.15,2023,May,3375735380.0,2024-06-15 04:48:21,2024-06-15 05:05:21,2024-06-15 05:01:21,On Time,3373.41,Wallet,70000.0,9432.0,2024.0,June,Saturday,5.0,Positive,Customer Service
